Source,Target,Weight
Asteraceae (Warchin),Apidae (Warchin),7
Fabaceae (Warchin),Apidae (Warchin),1
Plantaginaceae (Warchin),Apidae (Warchin),2
Poaceae (Warchin),Apidae (Warchin),1
Ranunculaceae (Warchin),Apidae (Warchin),1
Asteraceae (Wattendorf),Apidae (Wattendorf),4
Fabaceae (Wattendorf),Apidae (Wattendorf),1
Lamiaceae (Wattendorf),Apidae (Wattendorf),7
Asteraceae (Wiesenthau),Apidae (Wiesenthau),12
Caprifoliaceae (Wiesenthau),Apidae (Wiesenthau),5
Fabaceae (Wiesenthau),Apidae (Wiesenthau),5
Hypericaceae (Wiesenthau),Apidae (Wiesenthau),1
Lamiaceae (Wiesenthau),Apidae (Wiesenthau),4
Orobanchaceae (Wiesenthau),Apidae (Wiesenthau),14
Amaryllidaceae (Windisch),Apidae (Windisch),3
Asteraceae (Windisch),Apidae (Windisch),48
Boraginaceae (Windisch),Apidae (Windisch),1
Campanulaceae (Windisch),Apidae (Windisch),1
Caprifoliaceae (Windisch),Apidae (Windisch),4
Fabaceae (Windisch),Apidae (Windisch),51
Geraniaceae (Windisch),Apidae (Windisch),2
Lamiaceae (Windisch),Apidae (Windisch),66
Lythraceae (Windisch),Apidae (Windisch),1
Malvaceae (Windisch),Apidae (Windisch),5
Oleaceae (Windisch),Apidae (Windisch),2
Papaveraceae (Windisch),Apidae (Windisch),1
Plantaginaceae (Windisch),Apidae (Windisch),13
Ranunculaceae (Windisch),Apidae (Windisch),10
Rosaceae (Windisch),Apidae (Windisch),26
Sapindaceae (Windisch),Apidae (Windisch),1
Asteraceae (Winterthur),Apidae (Winterthur),78
Boraginaceae (Winterthur),Apidae (Winterthur),6
Campanulaceae (Winterthur),Apidae (Winterthur),3
Caprifoliaceae (Winterthur),Apidae (Winterthur),35
Crassulaceae (Winterthur),Apidae (Winterthur),10
Cucurbitaceae (Winterthur),Apidae (Winterthur),2
Fabaceae (Winterthur),Apidae (Winterthur),45
Geraniaceae (Winterthur),Apidae (Winterthur),4
Hypericaceae (Winterthur),Apidae (Winterthur),2
Lamiaceae (Winterthur),Apidae (Winterthur),44
Malvaceae (Winterthur),Apidae (Winterthur),5
Onagraceae (Winterthur),Apidae (Winterthur),3
Orobanchaceae (Winterthur),Apidae (Winterthur),37
Papaveraceae (Winterthur),Apidae (Winterthur),1
Plantaginaceae (Winterthur),Apidae (Winterthur),3
Primulaceae (Winterthur),Apidae (Winterthur),2
Ranunculaceae (Winterthur),Apidae (Winterthur),1
Rosaceae (Winterthur),Apidae (Winterthur),6
Apiaceae (Wolflinswil),Apidae (Wolflinswil),1
Asteraceae (Wolflinswil),Apidae (Wolflinswil),22
Brassicaceae (Wolflinswil),Apidae (Wolflinswil),4
Caprifoliaceae (Wolflinswil),Apidae (Wolflinswil),90
Cornaceae (Wolflinswil),Apidae (Wolflinswil),12
Fabaceae (Wolflinswil),Apidae (Wolflinswil),153
Geraniaceae (Wolflinswil),Apidae (Wolflinswil),1
Lamiaceae (Wolflinswil),Apidae (Wolflinswil),20
Oleaceae (Wolflinswil),Apidae (Wolflinswil),2
Orobanchaceae (Wolflinswil),Apidae (Wolflinswil),1
Plantaginaceae (Wolflinswil),Apidae (Wolflinswil),16
Rosaceae (Wolflinswil),Apidae (Wolflinswil),11
Asteraceae (Wonsees),Apidae (Wonsees),2
Boraginaceae (Wonsees),Apidae (Wonsees),3
Caprifoliaceae (Wonsees),Apidae (Wonsees),1
Lamiaceae (Wonsees),Apidae (Wonsees),3
Asteraceae (Zoldo Alto),Apidae (Zoldo Alto),43
Campanulaceae (Zoldo Alto),Apidae (Zoldo Alto),2
Caryophyllaceae (Zoldo Alto),Apidae (Zoldo Alto),28
Cistaceae (Zoldo Alto),Apidae (Zoldo Alto),20
Fabaceae (Zoldo Alto),Apidae (Zoldo Alto),59
Lamiaceae (Zoldo Alto),Apidae (Zoldo Alto),18
Onagraceae (Zoldo Alto),Apidae (Zoldo Alto),200
Orobanchaceae (Zoldo Alto),Apidae (Zoldo Alto),10
Ranunculaceae (Zoldo Alto),Apidae (Zoldo Alto),1
Rosaceae (Zoldo Alto),Apidae (Zoldo Alto),1
Asteraceae (hory nad Pryvitne),Apidae (hory nad Pryvitne),2
Orobanchaceae (hory nad Pryvitne),Apidae (hory nad Pryvitne),1
Plantaginaceae (jezírko u Vesele),Apidae (jezírko u Vesele),2
Fabaceae (kemp),Apidae (kemp),3
Caryophyllaceae (motýlí rezervace),Apidae (motýlí rezervace),2
Plantaginaceae (motýlí rezervace),Apidae (motýlí rezervace),1
Amaryllidaceae (sHeretat),Apidae (sHeretat),6
Asparagaceae (sHeretat),Apidae (sHeretat),1
Asphodelaceae (sHeretat),Apidae (sHeretat),23
Asteraceae (sHeretat),Apidae (sHeretat),24
Boraginaceae (sHeretat),Apidae (sHeretat),2
Caprifoliaceae (sHeretat),Apidae (sHeretat),7
Cistaceae (sHeretat),Apidae (sHeretat),30
Fabaceae (sHeretat),Apidae (sHeretat),3
Oxalidaceae (sHeretat),Apidae (sHeretat),6
Papaveraceae (sHeretat),Apidae (sHeretat),3
Lamiaceae (Říčany),Apidae (Říčany),5
Fabaceae (Šobes),Apidae (Šobes),4
Hypericaceae (Šobes),Apidae (Šobes),6
Lamiaceae (Šobes),Apidae (Šobes),1
Fabaceae (Scania),Apionidae (Scania),3
Euphorbiaceae (Côte d'or),Argidae (Côte d'or),1
Asteraceae (Isen_Bjerg_2004),Argidae (Isen_Bjerg_2004),1
Apiaceae (Kittil),Argidae (Kittil),1
Euphorbiaceae (Popova Šapka),Argidae (Popova Šapka),1
Euphorbiaceae (UIB),Argidae (UIB),1
Ranunculaceae (Popova Šapka),Asilidae (Popova Šapka),1
Cistaceae (SonSali),Asilidae (SonSali),1
Cistaceae (MontiSion),Attelabidae (MontiSion),1
Asphodelaceae (CanRefila),Bibionidae (CanRefila),2
Cistaceae (CanVolaVola),Bibionidae (CanVolaVola),1
Apiaceae (Côte d'or),Bibionidae (Côte d'or),13
Lamiaceae (Côte d'or),Bibionidae (Côte d'or),2
Plantaginaceae (Côte d'or),Bibionidae (Côte d'or),1
Asphodelaceae (EsCabanells),Bibionidae (EsCabanells),5
Cistaceae (EsCabanells),Bibionidae (EsCabanells),3
Asphodelaceae (Esporles),Bibionidae (Esporles),1
Ericaceae (Horbylunde_2005),Bibionidae (Horbylunde_2005),25
Salicaceae (Horbylunde_2005),Bibionidae (Horbylunde_2005),2
Ericaceae (Isen_Bjerg_2004),Bibionidae (Isen_Bjerg_2004),5
Salicaceae (Isen_Bjerg_2004),Bibionidae (Isen_Bjerg_2004),19
Asteraceae (Isen_Bjerg_2005),Bibionidae (Isen_Bjerg_2005),1
Ericaceae (Isen_Bjerg_2005),Bibionidae (Isen_Bjerg_2005),16
Salicaceae (Isen_Bjerg_2005),Bibionidae (Isen_Bjerg_2005),41
Ranunculaceae (Kittil),Bibionidae (Kittil),1
Asteraceae (Menorca),Bibionidae (Menorca),12
Asphodelaceae (SaRitxola),Bibionidae (SaRitxola),11
Cistaceae (SaRitxola),Bibionidae (SaRitxola),1
Ranunculaceae (Scania),Bibionidae (Scania),1
Asteraceae (Sierra de Guadarrama),Bibionidae (Sierra de Guadarrama),1
Asteraceae (Skov_Olesen_2004),Bibionidae (Skov_Olesen_2004),1
Fabaceae (Skov_Olesen_2004),Bibionidae (Skov_Olesen_2004),2
Salicaceae (Skov_Olesen_2004),Bibionidae (Skov_Olesen_2004),25
Cistaceae (SonBaco),Bibionidae (SonBaco),4
Asphodelaceae (SonDoblons),Bibionidae (SonDoblons),14
Asphodelaceae (SonMutNou),Bibionidae (SonMutNou),1
Amaryllidaceae (sHeretat),Bibionidae (sHeretat),4
Apiaceae (Allika),Bombyliidae (Allika),1
Apiaceae (Along south-eastern Ireland),Bombyliidae (Along south-eastern Ireland),1
Asteraceae (Anafi),Bombyliidae (Anafi),16
Boraginaceae (Anafi),Bombyliidae (Anafi),1
Crassulaceae (Anafi),Bombyliidae (Anafi),3
Lamiaceae (Anafi),Bombyliidae (Anafi),29
Lamiaceae (Berchtesgaden National Park),Bombyliidae (Berchtesgaden National Park),1
Cistaceae (CanVolaVola),Bombyliidae (CanVolaVola),1
Lamiaceae (CanVolaVola),Bombyliidae (CanVolaVola),2
Caprifoliaceae (Cap de Creus Natural Park),Bombyliidae (Cap de Creus Natural Park),1
Cistaceae (Cap de Creus Natural Park),Bombyliidae (Cap de Creus Natural Park),1
Fabaceae (Cap de Creus Natural Park),Bombyliidae (Cap de Creus Natural Park),1
Lamiaceae (Cap de Creus Natural Park),Bombyliidae (Cap de Creus Natural Park),3
Cistaceae (CarrerBetlem),Bombyliidae (CarrerBetlem),3
Lamiaceae (CarrerBetlem),Bombyliidae (CarrerBetlem),3
Amaryllidaceae (Chios),Bombyliidae (Chios),1
Apiaceae (Chios),Bombyliidae (Chios),10
Asparagaceae (Chios),Bombyliidae (Chios),2
Asteraceae (Chios),Bombyliidae (Chios),10
Cistaceae (Chios),Bombyliidae (Chios),1
Fabaceae (Chios),Bombyliidae (Chios),2
Gentianaceae (Chios),Bombyliidae (Chios),2
Hypericaceae (Chios),Bombyliidae (Chios),1
Lamiaceae (Chios),Bombyliidae (Chios),206
Boraginaceae (Côte d'or),Bombyliidae (Côte d'or),1
Brassicaceae (Côte d'or),Bombyliidae (Côte d'or),3
Caryophyllaceae (Côte d'or),Bombyliidae (Côte d'or),2
Geraniaceae (Côte d'or),Bombyliidae (Côte d'or),1
Lamiaceae (Côte d'or),Bombyliidae (Côte d'or),1
Plantaginaceae (Côte d'or),Bombyliidae (Côte d'or),1
Lamiaceae (El_pozo),Bombyliidae (El_pozo),7
Cistaceae (EsCapdella),Bombyliidae (EsCapdella),1
Asphodelaceae (Folegandros),Bombyliidae (Folegandros),1
Asteraceae (Folegandros),Bombyliidae (Folegandros),5
Fabaceae (Folegandros),Bombyliidae (Folegandros),2
Lamiaceae (Folegandros),Bombyliidae (Folegandros),11
Asteraceae (Hruba_Vrbka),Bombyliidae (Hruba_Vrbka),8
Fabaceae (Hruba_Vrbka),Bombyliidae (Hruba_Vrbka),6
Linaceae (Hruba_Vrbka),Bombyliidae (Hruba_Vrbka),4
Rosaceae (Hruba_Vrbka),Bombyliidae (Hruba_Vrbka),6
Asteraceae (Kea),Bombyliidae (Kea),5
Brassicaceae (Kea),Bombyliidae (Kea),1
Fabaceae (Kea),Bombyliidae (Kea),2
Lamiaceae (Kea),Bombyliidae (Kea),17
Asteraceae (Kythnos),Bombyliidae (Kythnos),6
Boraginaceae (Kythnos),Bombyliidae (Kythnos),1
Lamiaceae (Kythnos),Bombyliidae (Kythnos),10
Plantaginaceae (La_rocina),Bombyliidae (La_rocina),1
Lamiaceae (Las_mulas),Bombyliidae (Las_mulas),4
Apiaceae (Lesvos),Bombyliidae (Lesvos),13
Asteraceae (Lesvos),Bombyliidae (Lesvos),6
Brassicaceae (Lesvos),Bombyliidae (Lesvos),19
Caryophyllaceae (Lesvos),Bombyliidae (Lesvos),4
Geraniaceae (Lesvos),Bombyliidae (Lesvos),1
Apiaceae (Menorca),Bombyliidae (Menorca),46
Asteraceae (Menorca),Bombyliidae (Menorca),17
Brassicaceae (Menorca),Bombyliidae (Menorca),7
Caprifoliaceae (Menorca),Bombyliidae (Menorca),2
Convolvulaceae (Menorca),Bombyliidae (Menorca),1
Euphorbiaceae (Menorca),Bombyliidae (Menorca),2
Frankeniaceae (Menorca),Bombyliidae (Menorca),1
Lamiaceae (Menorca),Bombyliidae (Menorca),8
Plumbaginaceae (Menorca),Bombyliidae (Menorca),1
Asteraceae (Miladka),Bombyliidae (Miladka),6
Geraniaceae (Miladka),Bombyliidae (Miladka),6
Linaceae (Niebla),Bombyliidae (Niebla),2
Cistaceae (Pino_del_cuervo),Bombyliidae (Pino_del_cuervo),1
Asteraceae (Pouzdřany),Bombyliidae (Pouzdřany),1
Lamiaceae (Pouzdřany),Bombyliidae (Pouzdřany),1
Asteraceae (Santorini),Bombyliidae (Santorini),2
Boraginaceae (Santorini),Bombyliidae (Santorini),1
Lamiaceae (Santorini),Bombyliidae (Santorini),1
Asteraceae (Serifos),Bombyliidae (Serifos),10
Caryophyllaceae (Serifos),Bombyliidae (Serifos),1
Cistaceae (Serifos),Bombyliidae (Serifos),5
Lamiaceae (Serifos),Bombyliidae (Serifos),13
Asteraceae (Sierra de Guadarrama),Bombyliidae (Sierra de Guadarrama),119
Campanulaceae (Sierra de Guadarrama),Bombyliidae (Sierra de Guadarrama),17
Crassulaceae (Sierra de Guadarrama),Bombyliidae (Sierra de Guadarrama),74
Lamiaceae (Sierra de Guadarrama),Bombyliidae (Sierra de Guadarrama),14
Orobanchaceae (Sierra de Guadarrama),Bombyliidae (Sierra de Guadarrama),3
Lamiaceae (SonBaco),Bombyliidae (SonBaco),5
Gentianaceae (SonGinard),Bombyliidae (SonGinard),4
Lamiaceae (SonGual),Bombyliidae (SonGual),1
Asteraceae (SonMutNou),Bombyliidae (SonMutNou),5
Cistaceae (SonMutNou),Bombyliidae (SonMutNou),2
Lamiaceae (SonMutNou),Bombyliidae (SonMutNou),14
Lamiaceae (SonSali),Bombyliidae (SonSali),1
Geraniaceae (Suchov),Bombyliidae (Suchov),6
Lamiaceae (Urbanizaciones),Bombyliidae (Urbanizaciones),3
Cistaceae (Villamanrique_este),Bombyliidae (Villamanrique_este),2
Caryophyllaceae (motýlí rezervace),Bombyliidae (motýlí rezervace),1
Crassulaceae (Šobes),Bombyliidae (Šobes),1
Asteraceae (Strani),Braconidae (Strani),4
Polygonaceae (Scania),Brentidae (Scania),1
Apiaceae (AloeVera),Buprestidae (AloeVera),10
Cistaceae (CanRefila),Buprestidae (CanRefila),13
Cistaceae (CanVolaVola),Buprestidae (CanVolaVola),1
Lamiaceae (CanVolaVola),Buprestidae (CanVolaVola),1
Cistaceae (CarrerBetlem),Buprestidae (CarrerBetlem),9
Lamiaceae (CarrerBetlem),Buprestidae (CarrerBetlem),1
Apiaceae (Chios),Buprestidae (Chios),614
Asteraceae (Chios),Buprestidae (Chios),2
Hypericaceae (Chios),Buprestidae (Chios),1
Lamiaceae (Chios),Buprestidae (Chios),213
Asteraceae (EsCabanells),Buprestidae (EsCabanells),1
Cistaceae (EsCabanells),Buprestidae (EsCabanells),2
Gentianaceae (EsCabanells),Buprestidae (EsCabanells),1
Apiaceae (EsCapdella),Buprestidae (EsCapdella),3
Asteraceae (EsCapdella),Buprestidae (EsCapdella),4
Cistaceae (EsCapdella),Buprestidae (EsCapdella),4
Asteraceae (Esporles),Buprestidae (Esporles),2
Apiaceae (Kythnos),Buprestidae (Kythnos),1
Asteraceae (Kythnos),Buprestidae (Kythnos),1
Brassicaceae (Kythnos),Buprestidae (Kythnos),1
Convolvulaceae (Menorca),Buprestidae (Menorca),1
Cistaceae (MontiSion),Buprestidae (MontiSion),1
Apiaceae (Muro),Buprestidae (Muro),17
Asteraceae (Muro),Buprestidae (Muro),19
Orobanchaceae (Muro),Buprestidae (Muro),2
Asteraceae (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),Buprestidae (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),2
Rosaceae (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),Buprestidae (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),1
Apiaceae (Puntiro),Buprestidae (Puntiro),7
Asteraceae (Puntiro),Buprestidae (Puntiro),1
Cistaceae (Puntiro),Buprestidae (Puntiro),3
Apiaceae (SaRitxola),Buprestidae (SaRitxola),5
Cistaceae (SaRitxola),Buprestidae (SaRitxola),2
Convolvulaceae (SaRitxola),Buprestidae (SaRitxola),1
Gentianaceae (SaRitxola),Buprestidae (SaRitxola),1
Asteraceae (Sierra de Guadarrama),Buprestidae (Sierra de Guadarrama),16
Cistaceae (SonBaco),Buprestidae (SonBaco),5
Apiaceae (SonDoblons),Buprestidae (SonDoblons),9
Apiaceae (SonForteza),Buprestidae (SonForteza),8
Asteraceae (SonForteza),Buprestidae (SonForteza),4
Convolvulaceae (SonForteza),Buprestidae (SonForteza),1
Apiaceae (SonGinard),Buprestidae (SonGinard),7
Asteraceae (SonGinard),Buprestidae (SonGinard),32
Gentianaceae (SonGinard),Buprestidae (SonGinard),1
Lamiaceae (SonGinard),Buprestidae (SonGinard),1
Asteraceae (SonGual),Buprestidae (SonGual),2
Cistaceae (SonGual),Buprestidae (SonGual),4
Lamiaceae (SonGual),Buprestidae (SonGual),2
Cistaceae (SonMutNou),Buprestidae (SonMutNou),8
Cistaceae (SonSali),Buprestidae (SonSali),1
Apiaceae (UIB),Buprestidae (UIB),2
Convolvulaceae (UIB),Buprestidae (UIB),1
Asteraceae (sHeretat),Buprestidae (sHeretat),4
Caprifoliaceae (sHeretat),Buprestidae (sHeretat),1
Convolvulaceae (sHeretat),Buprestidae (sHeretat),1
Apiaceae (UIB),Byrrhidae (UIB),9
Asteraceae (Alešovské písky (Olešské písky)),Calliphoridae (Alešovské písky (Olešské písky)),1
Colchicaceae (AloeVera),Calliphoridae (AloeVera),1
Lamiaceae (Aznalcazar),Calliphoridae (Aznalcazar),1
Apiaceae (Barai),Calliphoridae (Barai),1
Apiaceae (Berchtesgaden National Park),Calliphoridae (Berchtesgaden National Park),59
Asteraceae (Berchtesgaden National Park),Calliphoridae (Berchtesgaden National Park),19
Boraginaceae (Berchtesgaden National Park),Calliphoridae (Berchtesgaden National Park),1
Campanulaceae (Berchtesgaden National Park),Calliphoridae (Berchtesgaden National Park),3
Caprifoliaceae (Berchtesgaden National Park),Calliphoridae (Berchtesgaden National Park),2
Euphorbiaceae (Berchtesgaden National Park),Calliphoridae (Berchtesgaden National Park),8
Fabaceae (Berchtesgaden National Park),Calliphoridae (Berchtesgaden National Park),2
Lamiaceae (Berchtesgaden National Park),Calliphoridae (Berchtesgaden National Park),16
Orobanchaceae (Berchtesgaden National Park),Calliphoridae (Berchtesgaden National Park),16
Parnassiaceae (Berchtesgaden National Park),Calliphoridae (Berchtesgaden National Park),3
Plantaginaceae (Berchtesgaden National Park),Calliphoridae (Berchtesgaden National Park),1
Primulaceae (Berchtesgaden National Park),Calliphoridae (Berchtesgaden National Park),1
Ranunculaceae (Berchtesgaden National Park),Calliphoridae (Berchtesgaden National Park),4
Rosaceae (Berchtesgaden National Park),Calliphoridae (Berchtesgaden National Park),2
Violaceae (Berchtesgaden National Park),Calliphoridae (Berchtesgaden National Park),1
Amaryllidaceae (Cabrera),Calliphoridae (Cabrera),7
Cistaceae (CanRefila),Calliphoridae (CanRefila),7
Cistaceae (CanVolaVola),Calliphoridae (CanVolaVola),4
Lamiaceae (CanVolaVola),Calliphoridae (CanVolaVola),5
Asphodelaceae (CarrerBetlem),Calliphoridae (CarrerBetlem),2
Cistaceae (CarrerBetlem),Calliphoridae (CarrerBetlem),12
Iridaceae (CarrerBetlem),Calliphoridae (CarrerBetlem),1
Asteraceae (Chios),Calliphoridae (Chios),1
Lamiaceae (Chios),Calliphoridae (Chios),3
Rosaceae (Coimbra),Calliphoridae (Coimbra),3
Asteraceae (Côte d'or),Calliphoridae (Côte d'or),1
Asteraceae (Erlenbachova bouda),Calliphoridae (Erlenbachova bouda),2
Polygonaceae (Erlenbachova bouda),Calliphoridae (Erlenbachova bouda),3
Amaryllidaceae (EsCabanells),Calliphoridae (EsCabanells),5
Cistaceae (EsCabanells),Calliphoridae (EsCabanells),7
Asteraceae (EsCapdella),Calliphoridae (EsCapdella),2
Cistaceae (EsCapdella),Calliphoridae (EsCapdella),9
Asteraceae (Esporles),Calliphoridae (Esporles),4
Cistaceae (Esporles),Calliphoridae (Esporles),1
Apiaceae (Ghe_ari Village),Calliphoridae (Ghe_ari Village),4
Asteraceae (Ghe_ari Village),Calliphoridae (Ghe_ari Village),2
Apiaceae (Ghetari),Calliphoridae (Ghetari),1
Asteraceae (Ghetari),Calliphoridae (Ghetari),2
Ericaceae (Horbylunde_2005),Calliphoridae (Horbylunde_2005),22
Onagraceae (Horbylunde_2005),Calliphoridae (Horbylunde_2005),1
Salicaceae (Horbylunde_2005),Calliphoridae (Horbylunde_2005),10
Ericaceae (Isen_Bjerg_2004),Calliphoridae (Isen_Bjerg_2004),4
Salicaceae (Isen_Bjerg_2004),Calliphoridae (Isen_Bjerg_2004),8
Ericaceae (Isen_Bjerg_2005),Calliphoridae (Isen_Bjerg_2005),22
Rosaceae (Isen_Bjerg_2005),Calliphoridae (Isen_Bjerg_2005),1
Salicaceae (Isen_Bjerg_2005),Calliphoridae (Isen_Bjerg_2005),58
Apiaceae (Jarnoltowek),Calliphoridae (Jarnoltowek),2
Apiaceae (Kittil),Calliphoridae (Kittil),14
Geraniaceae (Kittil),Calliphoridae (Kittil),3
Ranunculaceae (Kittil),Calliphoridae (Kittil),2
Lamiaceae (La_rocina),Calliphoridae (La_rocina),3
Apiaceae (Lammi),Calliphoridae (Lammi),5
Asteraceae (Lammi),Calliphoridae (Lammi),8
Apiaceae (Lumea Pierduta),Calliphoridae (Lumea Pierduta),2
Asteraceae (Lumea Pierduta),Calliphoridae (Lumea Pierduta),1
Fabaceae (Lumea Pierduta),Calliphoridae (Lumea Pierduta),1
Apiaceae (Luna de Jos),Calliphoridae (Luna de Jos),1
Apiaceae (Menorca),Calliphoridae (Menorca),10
Asteraceae (Menorca),Calliphoridae (Menorca),84
Euphorbiaceae (Menorca),Calliphoridae (Menorca),5
Fabaceae (Menorca),Calliphoridae (Menorca),2
Lamiaceae (Menorca),Calliphoridae (Menorca),3
Malvaceae (Menorca),Calliphoridae (Menorca),1
Scrophulariaceae (Menorca),Calliphoridae (Menorca),1
Asteraceae (Miladka),Calliphoridae (Miladka),2
Asphodelaceae (MontiSion),Calliphoridae (MontiSion),1
Cistaceae (MontiSion),Calliphoridae (MontiSion),57
Gentianaceae (MontiSion),Calliphoridae (MontiSion),2
Lamiaceae (MontiSion),Calliphoridae (MontiSion),3
Amaryllidaceae (Muro),Calliphoridae (Muro),1
Apiaceae (Muro),Calliphoridae (Muro),2
Asteraceae (Muro),Calliphoridae (Muro),2
Apiaceae (Nekoř),Calliphoridae (Nekoř),1
Asteraceae (Nesměř),Calliphoridae (Nesměř),1
Apiaceae (Petre_tii de Jos),Calliphoridae (Petre_tii de Jos),1
Fabaceae (Pouzdřany),Calliphoridae (Pouzdřany),1
Rosaceae (Pudasjrvi),Calliphoridae (Pudasjrvi),1
Apiaceae (Puntiro),Calliphoridae (Puntiro),6
Cistaceae (Puntiro),Calliphoridae (Puntiro),1
Colchicaceae (Puntiro),Calliphoridae (Puntiro),2
Lamiaceae (Puntiro),Calliphoridae (Puntiro),1
Apiaceae (Rasca),Calliphoridae (Rasca),1
Apiaceae (SaRitxola),Calliphoridae (SaRitxola),15
Asteraceae (SaRitxola),Calliphoridae (SaRitxola),2
Cistaceae (SaRitxola),Calliphoridae (SaRitxola),34
Asteraceae (Santorini),Calliphoridae (Santorini),1
Asteraceae (Scania),Calliphoridae (Scania),29
Asteraceae (Skov_Olesen_2004),Calliphoridae (Skov_Olesen_2004),6
Ericaceae (Skov_Olesen_2004),Calliphoridae (Skov_Olesen_2004),20
Fabaceae (Skov_Olesen_2004),Calliphoridae (Skov_Olesen_2004),1
Salicaceae (Skov_Olesen_2004),Calliphoridae (Skov_Olesen_2004),1
Asphodelaceae (SonBaco),Calliphoridae (SonBaco),2
Cistaceae (SonBaco),Calliphoridae (SonBaco),4
Iridaceae (SonBaco),Calliphoridae (SonBaco),1
Lamiaceae (SonBaco),Calliphoridae (SonBaco),3
Apiaceae (SonDoblons),Calliphoridae (SonDoblons),1
Cistaceae (SonDoblons),Calliphoridae (SonDoblons),7
Asteraceae (SonForteza),Calliphoridae (SonForteza),4
Apiaceae (SonGinard),Calliphoridae (SonGinard),3
Asphodelaceae (SonGinard),Calliphoridae (SonGinard),1
Asteraceae (SonGinard),Calliphoridae (SonGinard),2
Cistaceae (SonGinard),Calliphoridae (SonGinard),6
Cistaceae (SonGual),Calliphoridae (SonGual),2
Lamiaceae (SonGual),Calliphoridae (SonGual),3
Asteraceae (SonMutNou),Calliphoridae (SonMutNou),2
Cistaceae (SonMutNou),Calliphoridae (SonMutNou),6
Cistaceae (SonSali),Calliphoridae (SonSali),11
Euphorbiaceae (SonSali),Calliphoridae (SonSali),1
Lamiaceae (SonSali),Calliphoridae (SonSali),2
Asteraceae (Strani),Calliphoridae (Strani),2
Fabaceae (Suchov),Calliphoridae (Suchov),4
Asteraceae (UIB),Calliphoridae (UIB),3
Cistaceae (UIB),Calliphoridae (UIB),3
Euphorbiaceae (UIB),Calliphoridae (UIB),2
Asteraceae (Vale de Prazeres),Calliphoridae (Vale de Prazeres),9
Cistaceae (Vale de Prazeres),Calliphoridae (Vale de Prazeres),2
Apiaceae (Velké Pavlovice),Calliphoridae (Velké Pavlovice),2
Asteraceae (Velké Pavlovice),Calliphoridae (Velké Pavlovice),1
Fabaceae (Velké Pavlovice),Calliphoridae (Velké Pavlovice),1
Amaryllidaceae (sHeretat),Calliphoridae (sHeretat),1
Apiaceae (sHeretat),Calliphoridae (sHeretat),3
Asteraceae (sHeretat),Calliphoridae (sHeretat),9
Caprifoliaceae (sHeretat),Calliphoridae (sHeretat),1
Cistaceae (sHeretat),Calliphoridae (sHeretat),4
Fabaceae (sHeretat),Calliphoridae (sHeretat),1
Colchicaceae (CanRefila),Camillidae (CanRefila),1
Apiaceae (AloeVera),Cantharidae (AloeVera),1
Asteraceae (EsCapdella),Cantharidae (EsCapdella),1
Apiaceae (Fajtův kopec),Cantharidae (Fajtův kopec),1
Asteraceae (Fajtův kopec),Cantharidae (Fajtův kopec),1
Ericaceae (Horbylunde_2005),Cantharidae (Horbylunde_2005),20
Rubiaceae (Horbylunde_2005),Cantharidae (Horbylunde_2005),6
Salicaceae (Horbylunde_2005),Cantharidae (Horbylunde_2005),1
Ericaceae (Isen_Bjerg_2004),Cantharidae (Isen_Bjerg_2004),1
Asteraceae (Isen_Bjerg_2005),Cantharidae (Isen_Bjerg_2005),3
Ericaceae (Isen_Bjerg_2005),Cantharidae (Isen_Bjerg_2005),16
Ranunculaceae (Janské Lázně),Cantharidae (Janské Lázně),1
Caprifoliaceae (K Handrkovu),Cantharidae (K Handrkovu),1
