Source,Target,Weight
Sedum (Sierra de Guadarrama),Andrena (Sierra de Guadarrama),15
Thymus (Sierra de Guadarrama),Andrena (Sierra de Guadarrama),1
Calluna (Skov_Olesen_2004),Andrena (Skov_Olesen_2004),1
Potentilla (Skov_Olesen_2004),Andrena (Skov_Olesen_2004),3
Salix (Skov_Olesen_2004),Andrena (Skov_Olesen_2004),33
Vaccinium (Skov_Olesen_2004),Andrena (Skov_Olesen_2004),1
Asphodelus (SonBaco),Andrena (SonBaco),1
Calendula (SonBaco),Andrena (SonBaco),1
Cistus (SonBaco),Andrena (SonBaco),6
Teucrium (SonBaco),Andrena (SonBaco),1
Asphodelus (SonDoblons),Andrena (SonDoblons),12
Hypochaeris (SonDoblons),Andrena (SonDoblons),2
Teucrium (SonForteza),Andrena (SonForteza),1
Asphodelus (SonGinard),Andrena (SonGinard),2
Bellis (SonGinard),Andrena (SonGinard),3
Glebionis (SonGinard),Andrena (SonGinard),1
Hypochaeris (SonGinard),Andrena (SonGinard),8
Cistus (SonGual),Andrena (SonGual),6
Hypochaeris (SonGual),Andrena (SonGual),1
Teucrium (SonGual),Andrena (SonGual),2
Asphodelus (SonMutNou),Andrena (SonMutNou),1
Cistus (SonMutNou),Andrena (SonMutNou),1
Phagnalon (SonMutNou),Andrena (SonMutNou),1
Teucrium (SonMutNou),Andrena (SonMutNou),1
Cistus (SonSali),Andrena (SonSali),7
Colchicum (SonSali),Andrena (SonSali),2
Teucrium (SonSali),Andrena (SonSali),3
Campanula (Spienne),Andrena (Spienne),1
Crepis (Spienne),Andrena (Spienne),1
Hypochaeris (Spienne),Andrena (Spienne),1
Trifolium (Spienne),Andrena (Spienne),2
Chamaemelum (Spiennes),Andrena (Spiennes),3
Cirsium (Spiennes),Andrena (Spiennes),2
Cornus (Spiennes),Andrena (Spiennes),1
Filipendula (Spiennes),Andrena (Spiennes),1
Geranium (Spiennes),Andrena (Spiennes),4
Hypericum (Spiennes),Andrena (Spiennes),1
Matricaria (Spiennes),Andrena (Spiennes),1
Picris (Spiennes),Andrena (Spiennes),3
Ranunculus (Spiennes),Andrena (Spiennes),2
Crataegus (Spitzberg),Andrena (Spitzberg),4
Trifolium (Spitzberg),Andrena (Spitzberg),1
Brassica (Stammheim),Andrena (Stammheim),1
Geranium (Stammheim),Andrena (Stammheim),1
Heracleum (Stammheim),Andrena (Stammheim),1
Brassica (Steinmaur),Andrena (Steinmaur),1
Leontodon (Steinmaur),Andrena (Steinmaur),1
Trifolium (Steinmaur),Andrena (Steinmaur),2
Campanula (Strani),Andrena (Strani),2
Trifolium (Strani),Andrena (Strani),18
Vicia (Strani),Andrena (Strani),4
Campanula (Suchov),Andrena (Suchov),2
Geranium (Suchov),Andrena (Suchov),2
Knautia (Suchov),Andrena (Suchov),4
Silene (Suchov),Andrena (Suchov),2
Stellaria (Suchov),Andrena (Suchov),2
Anthriscus (Telve),Andrena (Telve),1
Campanula (Tiefenellern),Andrena (Tiefenellern),1
Falcaria (Tilkerode),Andrena (Tilkerode),1
Trifolium (Tilkerode),Andrena (Tilkerode),6
Veronica (Tilkerode),Andrena (Tilkerode),4
Vicia (Tilkerode),Andrena (Tilkerode),5
Lotus (UIB),Andrena (UIB),5
Teucrium (UIB),Andrena (UIB),1
Salvia (Urbanizaciones),Andrena (Urbanizaciones),1
Brassica (Vale de Prazeres),Andrena (Vale de Prazeres),20
Chamaemelum (Vale de Prazeres),Andrena (Vale de Prazeres),35
Cistus (Vale de Prazeres),Andrena (Vale de Prazeres),15
Echium (Vale de Prazeres),Andrena (Vale de Prazeres),1
Raphanus (Vale de Prazeres),Andrena (Vale de Prazeres),14
Knautia (Vallarsa),Andrena (Vallarsa),2
Knautia (Valli del Pasubio),Andrena (Valli del Pasubio),2
Scabiosa (Valli del Pasubio),Andrena (Valli del Pasubio),1
Cistus (Villamanrique_este),Andrena (Villamanrique_este),14
Cistus (Villamanrique_sur),Andrena (Villamanrique_sur),6
Helianthemum (Wallersberg),Andrena (Wallersberg),1
Achillea (Wallhausen),Andrena (Wallhausen),1
Bellis (Wallhausen),Andrena (Wallhausen),1
Bunias (Wallhausen),Andrena (Wallhausen),3
Campanula (Wallhausen),Andrena (Wallhausen),1
Carduus (Wallhausen),Andrena (Wallhausen),1
Centaurea (Wallhausen),Andrena (Wallhausen),1
Daucus (Wallhausen),Andrena (Wallhausen),1
Dianthus (Wallhausen),Andrena (Wallhausen),1
Falcaria (Wallhausen),Andrena (Wallhausen),2
Fragaria (Wallhausen),Andrena (Wallhausen),2
Picris (Wallhausen),Andrena (Wallhausen),1
Ranunculus (Wallhausen),Andrena (Wallhausen),1
Vicia (Wallhausen),Andrena (Wallhausen),1
Cirsium (Warchin),Andrena (Warchin),1
Veronica (Wattendorf),Andrena (Wattendorf),1
Buphthalmum (Wiesenthau),Andrena (Wiesenthau),1
Falcaria (Wiesenthau),Andrena (Wiesenthau),2
Crepis (Windisch),Andrena (Windisch),1
Geranium (Windisch),Andrena (Windisch),1
Potentilla (Windisch),Andrena (Windisch),1
Taraxacum (Windisch),Andrena (Windisch),4
Trifolium (Windisch),Andrena (Windisch),2
Taraxacum (Winterthur),Andrena (Winterthur),2
Rubus (Wolflinswil),Andrena (Wolflinswil),1
Taraxacum (Wolflinswil),Andrena (Wolflinswil),1
Trifolium (Wolflinswil),Andrena (Wolflinswil),1
Erysimum (Wonsees),Andrena (Wonsees),2
Helianthemum (Wonsees),Andrena (Wonsees),1
Bellis (sHeretat),Andrena (sHeretat),1
Brassica (sHeretat),Andrena (sHeretat),2
Cistus (sHeretat),Andrena (sHeretat),2
Daucus (sHeretat),Andrena (sHeretat),1
Reichardia (sHeretat),Andrena (sHeretat),4
Genista (Å obes),Andrena (Å obes),2
Sedum (Å obes),Andrena (Å obes),3
Trifolium (Å obes),Andrena (Å obes),2
Ranunculus (Ruda),Anisosticta (Ruda),1
Daucus (Menorca),Anoplius (Menorca),3
Kundmannia (Menorca),Anoplius (Menorca),2
Malva (Menorca),Anoplius (Menorca),13
Daucus (AloeVera),Anthaxia (AloeVera),10
Cistus (CanRefila),Anthaxia (CanRefila),12
Cistus (CanVolaVola),Anthaxia (CanVolaVola),1
Teucrium (CanVolaVola),Anthaxia (CanVolaVola),1
Cistus (CarrerBetlem),Anthaxia (CarrerBetlem),9
Crepis (Chios),Anthaxia (Chios),1
Daucus (Chios),Anthaxia (Chios),592
Hypericum (Chios),Anthaxia (Chios),1
Pimpinella (Chios),Anthaxia (Chios),1
Thymbra (Chios),Anthaxia (Chios),212
Blackstonia (EsCabanells),Anthaxia (EsCabanells),1
Cistus (EsCabanells),Anthaxia (EsCabanells),1
Hypochaeris (EsCabanells),Anthaxia (EsCabanells),1
Cistus (EsCapdella),Anthaxia (EsCapdella),4
Daucus (EsCapdella),Anthaxia (EsCapdella),3
Glebionis (EsCapdella),Anthaxia (EsCapdella),3
Reichardia (EsCapdella),Anthaxia (EsCapdella),1
Galactites (Esporles),Anthaxia (Esporles),2
Daucus (Kythnos),Anthaxia (Kythnos),1
Glebionis (Kythnos),Anthaxia (Kythnos),1
Hirschfeldia (Kythnos),Anthaxia (Kythnos),1
Cistus (MontiSion),Anthaxia (MontiSion),1
Bellardia (Muro),Anthaxia (Muro),2
Daucus (Muro),Anthaxia (Muro),16
Galactites (Muro),Anthaxia (Muro),3
Hypochaeris (Muro),Anthaxia (Muro),14
Urospermum (Muro),Anthaxia (Muro),2
Rosa (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),Anthaxia (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),1
Tanacetum (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),Anthaxia (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),2
Cistus (Puntiro),Anthaxia (Puntiro),3
Daucus (Puntiro),Anthaxia (Puntiro),7
Hedypnois (Puntiro),Anthaxia (Puntiro),1
Blackstonia (SaRitxola),Anthaxia (SaRitxola),1
Cistus (SaRitxola),Anthaxia (SaRitxola),1
Daucus (SaRitxola),Anthaxia (SaRitxola),5
Cistus (SonBaco),Anthaxia (SonBaco),4
Daucus (SonDoblons),Anthaxia (SonDoblons),9
Daucus (SonForteza),Anthaxia (SonForteza),8
Hypochaeris (SonForteza),Anthaxia (SonForteza),4
Blackstonia (SonGinard),Anthaxia (SonGinard),1
Daucus (SonGinard),Anthaxia (SonGinard),7
Galactites (SonGinard),Anthaxia (SonGinard),5
Glebionis (SonGinard),Anthaxia (SonGinard),23
Hypochaeris (SonGinard),Anthaxia (SonGinard),4
Teucrium (SonGinard),Anthaxia (SonGinard),1
Cistus (SonMutNou),Anthaxia (SonMutNou),8
Cistus (SonSali),Anthaxia (SonSali),1
Daucus (UIB),Anthaxia (UIB),2
Hypochaeris (sHeretat),Anthaxia (sHeretat),2
Reichardia (sHeretat),Anthaxia (sHeretat),1
Sonchus (sHeretat),Anthaxia (sHeretat),1
Lotus (Avio),Anthidiellum (Avio),2
Lavandula (Blandas),Anthidiellum (Blandas),6
Petrosedum (Blandas),Anthidiellum (Blandas),1
Lotus (Borgoricco),Anthidiellum (Borgoricco),3
Trifolium (Borgoricco),Anthidiellum (Borgoricco),1
Lotus (Camisano Vicentino),Anthidiellum (Camisano Vicentino),27
Trifolium (Camisano Vicentino),Anthidiellum (Camisano Vicentino),1
Verbena (Camisano Vicentino),Anthidiellum (Camisano Vicentino),1
Erigeron (Cartigliano),Anthidiellum (Cartigliano),1
Genista (Chios),Anthidiellum (Chios),2
Ononis (Chios),Anthidiellum (Chios),2
Petrosedum (Chios),Anthidiellum (Chios),1
Satureja (Chios),Anthidiellum (Chios),1
Teucrium (Chios),Anthidiellum (Chios),2
Thymbra (Chios),Anthidiellum (Chios),10
Lotus (Cordenons),Anthidiellum (Cordenons),1
Silene (Fonzaso),Anthidiellum (Fonzaso),1
Leontodon (Giverny),Anthidiellum (Giverny),1
Galium (Goettingen),Anthidiellum (Goettingen),1
Knautia (Goettingen),Anthidiellum (Goettingen),1
Lotus (Goettingen),Anthidiellum (Goettingen),6
Medicago (Goettingen),Anthidiellum (Goettingen),1
Galium (Grouches Luchuel),Anthidiellum (Grouches Luchuel),1
Lotus (Grouches Luchuel),Anthidiellum (Grouches Luchuel),1
Trifolium (Harzgerode),Anthidiellum (Harzgerode),1
Lotus (HavrÃ©),Anthidiellum (HavrÃ©),1
Linaria (Hyon),Anthidiellum (Hyon),1
Thymbra (Kea),Anthidiellum (Kea),1
Vitex (Kea),Anthidiellum (Kea),3
Lotus (Leidingshof),Anthidiellum (Leidingshof),1
Allium (Les Andelys),Anthidiellum (Les Andelys),1
Ononis (Les Andelys),Anthidiellum (Les Andelys),1
Lotus (Mons),Anthidiellum (Mons),4
Picris (Mons),Anthidiellum (Mons),1
Leontodon (Noeux-lÃ¨s-Auxi),Anthidiellum (Noeux-lÃ¨s-Auxi),1
Lotus (Noeux-lÃ¨s-Auxi),Anthidiellum (Noeux-lÃ¨s-Auxi),1
Onobrychis (Noeux-lÃ¨s-Auxi),Anthidiellum (Noeux-lÃ¨s-Auxi),1
Lotus (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),Anthidiellum (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),1
Crepis (Piazzola sul Brenta),Anthidiellum (Piazzola sul Brenta),2
Lotus (Roana),Anthidiellum (Roana),1
Echium (Santorini),Anthidiellum (Santorini),1
Lotus (Scurelle),Anthidiellum (Scurelle),2
Genista (Serifos),Anthidiellum (Serifos),1
Pulicaria (Serifos),Anthidiellum (Serifos),1
Satureja (Serifos),Anthidiellum (Serifos),1
Lotus (Steinmaur),Anthidiellum (Steinmaur),1
Lotus (Tonadico),Anthidiellum (Tonadico),1
Betonica (Aschersleben),Anthidium (Aschersleben),1
Leontodon (Berchtesgaden National Park),Anthidium (Berchtesgaden National Park),1
Lotus (Berchtesgaden National Park),Anthidium (Berchtesgaden National Park),1
Anthyllis (Blandas),Anthidium (Blandas),3
Centaurea (Blandas),Anthidium (Blandas),2
Cherleria (Blandas),Anthidium (Blandas),1
Fumana (Blandas),Anthidium (Blandas),1
Lavandula (Blandas),Anthidium (Blandas),2
Lotus (Blandas),Anthidium (Blandas),4
Onobrychis (Blandas),Anthidium (Blandas),6
Ononis (Blandas),Anthidium (Blandas),2
Phyteuma (Blandas),Anthidium (Blandas),1
Teucrium (Blandas),Anthidium (Blandas),3
Cistus (Bonares),Anthidium (Bonares),4
Lotus (Borgoricco),Anthidium (Borgoricco),20
Medicago (Borgoricco),Anthidium (Borgoricco),1
Trifolium (Borgoricco),Anthidium (Borgoricco),1
Lotus (Bulach),Anthidium (Bulach),1
Lotus (Camisano Vicentino),Anthidium (Camisano Vicentino),172
Lythrum (Camisano Vicentino),Anthidium (Camisano Vicentino),137
Matricaria (Camisano Vicentino),Anthidium (Camisano Vicentino),1
Medicago (Camisano Vicentino),Anthidium (Camisano Vicentino),3
Potentilla (Camisano Vicentino),Anthidium (Camisano Vicentino),1
Verbena (Camisano Vicentino),Anthidium (Camisano Vicentino),2
Bituminaria (Cap de Creus Natural Park),Anthidium (Cap de Creus Natural Park),1
Galactites (Cap de Creus Natural Park),Anthidium (Cap de Creus Natural Park),1
Hypericum (Cap de Creus Natural Park),Anthidium (Cap de Creus Natural Park),1
Lavandula (Cap de Creus Natural Park),Anthidium (Cap de Creus Natural Park),1
Opuntia (Cap de Creus Natural Park),Anthidium (Cap de Creus Natural Park),3
Petrosedum (Cap de Creus Natural Park),Anthidium (Cap de Creus Natural Park),1
Buddleja (Cartigliano),Anthidium (Cartigliano),3
Clinopodium (Cartigliano),Anthidium (Cartigliano),1
Trifolium (Cartigliano),Anthidium (Cartigliano),1
Onobrychis (Charleroi),Anthidium (Charleroi),1
Genista (Chios),Anthidium (Chios),2
Hypericum (Chios),Anthidium (Chios),1
Satureja (Chios),Anthidium (Chios),19
Stachys (Chios),Anthidium (Chios),1
Teucrium (Chios),Anthidium (Chios),1
Thymbra (Chios),Anthidium (Chios),9
Coronilla (Chize),Anthidium (Chize),5
Medicago (Chize),Anthidium (Chize),1
Echium (Dour),Anthidium (Dour),2
Lotus (Ecaussines),Anthidium (Ecaussines),1
Bituminaria (EsCapdella),Anthidium (EsCapdella),1
Ballota (Gimritz),Anthidium (Gimritz),1
Stachys (Giverny),Anthidium (Giverny),1
Lotus (Goettingen),Anthidium (Goettingen),1
Ononis (Goettingen),Anthidium (Goettingen),1
Lythrum (HavrÃ©),Anthidium (HavrÃ©),2
Ononis (Hohe Leite),Anthidium (Hohe Leite),1
Linaria (Hyon),Anthidium (Hyon),1
Lotus (Hyon),Anthidium (Hyon),7
Coronilla (Isola Vicentina),Anthidium (Isola Vicentina),1
Lotus (Kalkberg),Anthidium (Kalkberg),3
Genista (Kea),Anthidium (Kea),3
Pseudodictamnus (Kea),Anthidium (Kea),4
Vitex (Kea),Anthidium (Kea),1
Lotus (Kleinziegenfeld),Anthidium (Kleinziegenfeld),1
Pseudodictamnus (Kythnos),Anthidium (Kythnos),2
Satureja (Kythnos),Anthidium (Kythnos),6
Lotus (Leidingshof),Anthidium (Leidingshof),1
Teucrium (Leidingshof),Anthidium (Leidingshof),1
Campanula (Les Andelys),Anthidium (Les Andelys),1
Ononis (Les Andelys),Anthidium (Les Andelys),2
Pilosella (Les Andelys),Anthidium (Les Andelys),1
Scabiosa (Les Andelys),Anthidium (Les Andelys),1
Teucrium (Les Andelys),Anthidium (Les Andelys),4
Ballota (Magdeburg),Anthidium (Magdeburg),1
Echium (Menorca),Anthidium (Menorca),2
Galactites (Menorca),Anthidium (Menorca),2
Reichardia (Menorca),Anthidium (Menorca),1
Scabiosa (Menorca),Anthidium (Menorca),1
Ballota (Mons),Anthidium (Mons),7
Lotus (Mons),Anthidium (Mons),10
Onobrychis (Mons),Anthidium (Mons),4
Origanum (Mons),Anthidium (Mons),1
Stachys (Mons),Anthidium (Mons),4
Lotus (NeubÃ¼rg),Anthidium (NeubÃ¼rg),1
Convolvulus (Niebla),Anthidium (Niebla),4
Melissa (Nouvelles),Anthidium (Nouvelles),1
Lotus (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),Anthidium (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),1
Ononis (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),Anthidium (Parco dei Gessi Bolognesi e Calanchi dell'Abbadessa),1
Lavandula (Piazzola sul Brenta),Anthidium (Piazzola sul Brenta),1
Lotus (Piazzola sul Brenta),Anthidium (Piazzola sul Brenta),10
Lythrum (Piazzola sul Brenta),Anthidium (Piazzola sul Brenta),11
Reseda (Quaregnon),Anthidium (Quaregnon),2
Jasione (Scania),Anthidium (Scania),1
Lotus (Scania),Anthidium (Scania),1
Lotus (SchÃ¼tzengrÃ¤ben),Anthidium (SchÃ¼tzengrÃ¤ben),1
Genista (Serifos),Anthidium (Serifos),7
Pseudodictamnus (Serifos),Anthidium (Serifos),4
Satureja (Serifos),Anthidium (Serifos),5
Hypochaeris (SonGual),Anthidium (SonGual),1
Ballota (Spiennes),Anthidium (Spiennes),2
Cistus (Vale de Prazeres),Anthidium (Vale de Prazeres),1
Salvia (Windisch),Anthidium (Windisch),1
Ajuga (Berchtesgaden National Park),Anthocharis (Berchtesgaden National Park),1
Biscutella (Berchtesgaden National Park),Anthocharis (Berchtesgaden National Park),2
Cardamine (Berchtesgaden National Park),Anthocharis (Berchtesgaden National Park),11
Vicia (East Leinster (Ireland)),Anthocharis (East Leinster (Ireland)),1
Vicia (Roana),Anthocharis (Roana),1
Daucus (AloeVera),Anthomyia (AloeVera),1
Cistus (CanRefila),Anthomyia (CanRefila),1
Asphodelus (CarrerBetlem),Anthomyia (CarrerBetlem),1
Cistus (CarrerBetlem),Anthomyia (CarrerBetlem),7
Bellis (CÃ´te d'or),Anthomyia (CÃ´te d'or),1
Allium (EsCabanells),Anthomyia (EsCabanells),1
Cistus (MontiSion),Anthomyia (MontiSion),1
Daucus (Muro),Anthomyia (Muro),3
Daucus (Puntiro),Anthomyia (Puntiro),1
Peucedanum (Rasca),Anthomyia (Rasca),1
Salvia (SonBaco),Anthomyia (SonBaco),1
Calendula (SonGinard),Anthomyia (SonGinard),2
Cistus (SonSali),Anthomyia (SonSali),1
Smyrnium (sHeretat),Anthomyia (sHeretat),1
Bituminaria (Anafi),Anthophora (Anafi),1
Centaurea (Anafi),Anthophora (Anafi),1
Lotus (Anafi),Anthophora (Anafi),1
Muscari (Anafi),Anthophora (Anafi),12
Pseudodictamnus (Anafi),Anthophora (Anafi),1
Allium (Aschersleben),Anthophora (Aschersleben),1
Deutzia (Aschersleben),Anthophora (Aschersleben),1
Linaria (Aschersleben),Anthophora (Aschersleben),1
Scutellaria (Aschersleben),Anthophora (Aschersleben),4
Veronica (Aschersleben),Anthophora (Aschersleben),1
Stachys (Auronzo di Cadore),Anthophora (Auronzo di Cadore),1
Teucrium (Aznalcazar),Anthophora (Aznalcazar),4
Ajuga (Berchtesgaden National Park),Anthophora (Berchtesgaden National Park),1
Rubus (Bernissart),Anthophora (Bernissart),1
Anthyllis (Blandas),Anthophora (Blandas),3
Aphyllanthes (Blandas),Anthophora (Blandas),1
Globularia (Blandas),Anthophora (Blandas),2
Lavandula (Blandas),Anthophora (Blandas),1
Pentanema (Blandas),Anthophora (Blandas),1
Primula (Blandas),Anthophora (Blandas),1
Salvia (Blandas),Anthophora (Blandas),1
Stachys (Blandas),Anthophora (Blandas),1
Thymus (Blandas),Anthophora (Blandas),1
Lamium (Bosco Chiesanuova),Anthophora (Bosco Chiesanuova),1
Linaria (Canal San Bovo),Anthophora (Canal San Bovo),1
Trifolium (Canal San Bovo),Anthophora (Canal San Bovo),1
Lavandula (Cap de Creus Natural Park),Anthophora (Cap de Creus Natural Park),10
Asphodelus (CarrerBetlem),Anthophora (CarrerBetlem),2
Echium (Charleroi),Anthophora (Charleroi),3
Onobrychis (Charleroi),Anthophora (Charleroi),1
Anchusa (Chios),Anthophora (Chios),2
Bituminaria (Chios),Anthophora (Chios),2
Cistus (Chios),Anthophora (Chios),2
Gladiolus (Chios),Anthophora (Chios),1
Muscari (Chios),Anthophora (Chios),13
Prasium (Chios),Anthophora (Chios),2
Pseudopodospermum (Chios),Anthophora (Chios),1
Salvia (Chios),Anthophora (Chios),18
Satureja (Chios),Anthophora (Chios),4
Stachys (Chios),Anthophora (Chios),6
Trifolium (Chios),Anthophora (Chios),1
Vicia (Chios),Anthophora (Chios),2
Medicago (Chize),Anthophora (Chize),1
Echium (ChÃ¢telet),Anthophora (ChÃ¢telet),2
Carduus (Cismon del Grappa),Anthophora (Cismon del Grappa),1
Centaurea (Cismon del Grappa),Anthophora (Cismon del Grappa),1
Aesculus (Coimbra),Anthophora (Coimbra),48
Borago (Coimbra),Anthophora (Coimbra),180
Camellia (Coimbra),Anthophora (Coimbra),17
Echium (Coimbra),Anthophora (Coimbra),341
Helleborus (Coimbra),Anthophora (Coimbra),3
Jasminum (Coimbra),Anthophora (Coimbra),2
Lantana (Coimbra),Anthophora (Coimbra),5
Lavandula (Coimbra),Anthophora (Coimbra),2
Magnolia (Coimbra),Anthophora (Coimbra),20
Mahonia (Coimbra),Anthophora (Coimbra),5
Oxalis (Coimbra),Anthophora (Coimbra),161
Prunus (Coimbra),Anthophora (Coimbra),18
Salvia (Coimbra),Anthophora (Coimbra),1088
Symphytum (Coimbra),Anthophora (Coimbra),69
Tropaeolum (Coimbra),Anthophora (Coimbra),361
Verbascum (Coimbra),Anthophora (Coimbra),46
Viburnum (Coimbra),Anthophora (Coimbra),43
Vinca (Coimbra),Anthophora (Coimbra),21
Retama (Convento_de_la_luz),Anthophora (Convento_de_la_luz),7
Salvia (Convento_de_la_luz),Anthophora (Convento_de_la_luz),6
Teucrium (Convento_de_la_luz),Anthophora (Convento_de_la_luz),1
Vicia (Costabissara),Anthophora (Costabissara),3
Erophaca (Cotito_de_santa_teresa),Anthophora (Cotito_de_santa_teresa),12
Aubrieta (CÃ´te d'or),Anthophora (CÃ´te d'or),2
Cydonia (CÃ´te d'or),Anthophora (CÃ´te d'or),1
Lamium (CÃ´te d'or),Anthophora (CÃ´te d'or),2
Phacelia (CÃ´te d'or),Anthophora (CÃ´te d'or),1
Salvia (CÃ´te d'or),Anthophora (CÃ´te d'or),1
Vicia (CÃ´te d'or),Anthophora (CÃ´te d'or),1
Rubus (Ecaussines),Anthophora (Ecaussines),1
Asphodelus (EsCabanells),Anthophora (EsCabanells),3
Muscari (EsCapdella),Anthophora (EsCapdella),1
Lavandula (Esparragal),Anthophora (Esparragal),1
Asphodelus (Esporles),Anthophora (Esporles),1
Asphodelus (Folegandros),Anthophora (Folegandros),7
Calicotome (Folegandros),Anthophora (Folegandros),5
Cynoglossum (Folegandros),Anthophora (Folegandros),1
Muscari (Folegandros),Anthophora (Folegandros),13
Papaver (Folegandros),Anthophora (Folegandros),1
Prasium (Folegandros),Anthophora (Folegandros),2
Vicia (Folegandros),Anthophora (Folegandros),2
Ballota (Friedeburg),Anthophora (Friedeburg),1
Astragalus (Giverny),Anthophora (Giverny),2
Helianthemum (Giverny),Anthophora (Giverny),9
Hippocrepis (Giverny),Anthophora (Giverny),3
Teucrium (Giverny),Anthophora (Giverny),1
Primula (Goettingen),Anthophora (Goettingen),2
Vicia (Grigno),Anthophora (Grigno),1
Glechoma (Halle),Anthophora (Halle),1
Lavandula (Halle),Anthophora (Halle),1
Salvia (Halle),Anthophora (Halle),2
Vicia (Halle),Anthophora (Halle),2
Weigela (Halle),Anthophora (Halle),1
Buddleja (Harmignies),Anthophora (Harmignies),1
Trifolium (Harzgerode),Anthophora (Harzgerode),5
Veronica (Harzgerode),Anthophora (Harzgerode),1
Vicia (Harzgerode),Anthophora (Harzgerode),1
Salvia (Isola Vicentina),Anthophora (Isola Vicentina),1
Anthyllis (Kainach),Anthophora (Kainach),1
Clinopodium (Kainach),Anthophora (Kainach),1
Bituminaria (Kea),Anthophora (Kea),1
Centaurea (Kea),Anthophora (Kea),6
Pseudodictamnus (Kea),Anthophora (Kea),9
Glechoma (Klobikau),Anthophora (Klobikau),5
Lamium (Klobikau),Anthophora (Klobikau),1
Lathyrus (Kythnos),Anthophora (Kythnos),1
Papaver (Kythnos),Anthophora (Kythnos),1
Pseudodictamnus (Kythnos),Anthophora (Kythnos),3
Echium (KÃ¶ttel),Anthophora (KÃ¶ttel),1
Echium (La LouviÃ¨re),Anthophora (La LouviÃ¨re),1
Cerinthe (La_cunya),Anthophora (La_cunya),1
Salvia (La_cunya),Anthophora (La_cunya),2
Lavandula (La_rocina),Anthophora (La_rocina),7
Cistus (Las_mulas),Anthophora (Las_mulas),4
Lavandula (Las_mulas),Anthophora (Las_mulas),5
Helianthemum (Les Andelys),Anthophora (Les Andelys),1
Hippocrepis (Les Andelys),Anthophora (Les Andelys),2
Polygala (Les Andelys),Anthophora (Les Andelys),1
Pulsatilla (Les Andelys),Anthophora (Les Andelys),1
Asphodelus (Lesvos),Anthophora (Lesvos),3
Echium (Lesvos),Anthophora (Lesvos),2
Leontodon (Lesvos),Anthophora (Lesvos),1
Ranunculus (Lesvos),Anthophora (Lesvos),2
Raphanus (Lesvos),Anthophora (Lesvos),1
Silene (Lesvos),Anthophora (Lesvos),2
Tordylium (Lesvos),Anthophora (Lesvos),1
Trifolium (Lesvos),Anthophora (Lesvos),1
Teucrium (Macicasu),Anthophora (Macicasu),1
Ballota (Magdeburg),Anthophora (Magdeburg),1
Anthyllis (Menorca),Anthophora (Menorca),5
Cakile (Menorca),Anthophora (Menorca),2
Calystegia (Menorca),Anthophora (Menorca),1
Echium (Menorca),Anthophora (Menorca),17
Galactites (Menorca),Anthophora (Menorca),1
Gladiolus (Menorca),Anthophora (Menorca),6
Helichrysum (Menorca),Anthophora (Menorca),4
Hyoseris (Menorca),Anthophora (Menorca),1
Jacobaea (Menorca),Anthophora (Menorca),11
Kundmannia (Menorca),Anthophora (Menorca),1
