Id,Order,Family,Genus,Country,Locality,Bioregion,Type
Osmia caerulescens (Fontaniva),Hymenoptera,Megachilidae,Osmia,Italy,Fontaniva,Continental,Pollinator
Halictus maculatus (Camisano Vicentino),Hymenoptera,Halictidae,Halictus,Italy,Camisano Vicentino,Continental,Pollinator
Apis mellifera (Camisano Vicentino),Hymenoptera,Apidae,Apis,Italy,Camisano Vicentino,Continental,Pollinator
Seladonia subaurata (Camisano Vicentino),Hymenoptera,Halictidae,Seladonia,Italy,Camisano Vicentino,Continental,Pollinator
Lasioglossum discus (Camisano Vicentino),Hymenoptera,Halictidae,Lasioglossum,Italy,Camisano Vicentino,Continental,Pollinator
Lasioglossum glabriusculum (Camisano Vicentino),Hymenoptera,Halictidae,Lasioglossum,Italy,Camisano Vicentino,Continental,Pollinator
Lasioglossum morio (Camisano Vicentino),Hymenoptera,Halictidae,Lasioglossum,Italy,Camisano Vicentino,Continental,Pollinator
Sphaerophoria scripta (Camisano Vicentino),Diptera,Syrphidae,Sphaerophoria,Italy,Camisano Vicentino,Continental,Pollinator
Halictus simplex (Camisano Vicentino),Hymenoptera,Halictidae,Halictus,Italy,Camisano Vicentino,Continental,Pollinator
Bombus terrestris (Camisano Vicentino),Hymenoptera,Apidae,Bombus,Italy,Camisano Vicentino,Continental,Pollinator
Lasioglossum malachurum (Camisano Vicentino),Hymenoptera,Halictidae,Lasioglossum,Italy,Camisano Vicentino,Continental,Pollinator
Halictus scabiosae (Camisano Vicentino),Hymenoptera,Halictidae,Halictus,Italy,Camisano Vicentino,Continental,Pollinator
Anthidium oblongatum (Camisano Vicentino),Hymenoptera,Megachilidae,Anthidium,Italy,Camisano Vicentino,Continental,Pollinator
Hylaeus punctatus (Camisano Vicentino),Hymenoptera,Colletidae,Hylaeus,Italy,Camisano Vicentino,Continental,Pollinator
Andrena minutula (Camisano Vicentino),Hymenoptera,Andrenidae,Andrena,Italy,Camisano Vicentino,Continental,Pollinator
Megachile rotundata (Camisano Vicentino),Hymenoptera,Megachilidae,Megachile,Italy,Camisano Vicentino,Continental,Pollinator
Andrena flavipes (Camisano Vicentino),Hymenoptera,Andrenidae,Andrena,Italy,Camisano Vicentino,Continental,Pollinator
Eristalis tenax (Camisano Vicentino),Diptera,Syrphidae,Eristalis,Italy,Camisano Vicentino,Continental,Pollinator
Myathropa florea (Camisano Vicentino),Diptera,Syrphidae,Myathropa,Italy,Camisano Vicentino,Continental,Pollinator
Halictus compressus (Camisano Vicentino),Hymenoptera,Halictidae,Halictus,Italy,Camisano Vicentino,Continental,Pollinator
Hylaeus communis (Camisano Vicentino),Hymenoptera,Colletidae,Hylaeus,Italy,Camisano Vicentino,Continental,Pollinator
Hylaeus imparilis (Camisano Vicentino),Hymenoptera,Colletidae,Hylaeus,Italy,Camisano Vicentino,Continental,Pollinator
Hylaeus taeniolatus (Camisano Vicentino),Hymenoptera,Colletidae,Hylaeus,Italy,Camisano Vicentino,Continental,Pollinator
Nomiapis diversipes (Camisano Vicentino),Hymenoptera,Halictidae,Nomiapis,Italy,Camisano Vicentino,Continental,Pollinator
Nomioides facilis (Camisano Vicentino),Hymenoptera,Halictidae,Nomioides,Italy,Camisano Vicentino,Continental,Pollinator
Sphecodes schenckii (Camisano Vicentino),Hymenoptera,Halictidae,Sphecodes,Italy,Camisano Vicentino,Continental,Pollinator
Lejogaster tarsata (Camisano Vicentino),Diptera,Syrphidae,Lejogaster,Italy,Camisano Vicentino,Continental,Pollinator
Megachile argentata (Camisano Vicentino),Hymenoptera,Megachilidae,Megachile,Italy,Camisano Vicentino,Continental,Pollinator
Syritta pipiens (Camisano Vicentino),Diptera,Syrphidae,Syritta,Italy,Camisano Vicentino,Continental,Pollinator
Ceratina cyanea (Camisano Vicentino),Hymenoptera,Apidae,Ceratina,Italy,Camisano Vicentino,Continental,Pollinator
Eristalis arbustorum (Camisano Vicentino),Diptera,Syrphidae,Eristalis,Italy,Camisano Vicentino,Continental,Pollinator
Hylaeus gibbus (Camisano Vicentino),Hymenoptera,Colletidae,Hylaeus,Italy,Camisano Vicentino,Continental,Pollinator
Sphecodes gibbus (Camisano Vicentino),Hymenoptera,Halictidae,Sphecodes,Italy,Camisano Vicentino,Continental,Pollinator
Eristalinus aeneus (Camisano Vicentino),Diptera,Syrphidae,Eristalinus,Italy,Camisano Vicentino,Continental,Pollinator
Anthidiellum strigatum (Camisano Vicentino),Hymenoptera,Megachilidae,Anthidiellum,Italy,Camisano Vicentino,Continental,Pollinator
Bombus pascuorum (Camisano Vicentino),Hymenoptera,Apidae,Bombus,Italy,Camisano Vicentino,Continental,Pollinator
Megachile melanopyga (Camisano Vicentino),Hymenoptera,Megachilidae,Megachile,Italy,Camisano Vicentino,Continental,Pollinator
Osmia caerulescens (Camisano Vicentino),Hymenoptera,Megachilidae,Osmia,Italy,Camisano Vicentino,Continental,Pollinator
Lasioglossum zonulum (Camisano Vicentino),Hymenoptera,Halictidae,Lasioglossum,Italy,Camisano Vicentino,Continental,Pollinator
Hylaeus annularis (Camisano Vicentino),Hymenoptera,Colletidae,Hylaeus,Italy,Camisano Vicentino,Continental,Pollinator
Lasioglossum calceatum (Camisano Vicentino),Hymenoptera,Halictidae,Lasioglossum,Italy,Camisano Vicentino,Continental,Pollinator
Sphaerophoria rueppelli (Camisano Vicentino),Diptera,Syrphidae,Sphaerophoria,Italy,Camisano Vicentino,Continental,Pollinator
Lasioglossum villosulum (Camisano Vicentino),Hymenoptera,Halictidae,Lasioglossum,Italy,Camisano Vicentino,Continental,Pollinator
Pseudoanthidium nanum (Camisano Vicentino),Hymenoptera,Megachilidae,Pseudoanthidium,Italy,Camisano Vicentino,Continental,Pollinator
Paragus tibialis (Camisano Vicentino),Diptera,Syrphidae,Paragus,Italy,Camisano Vicentino,Continental,Pollinator
Andrena aeneiventris (Camisano Vicentino),Hymenoptera,Andrenidae,Andrena,Italy,Camisano Vicentino,Continental,Pollinator
Andrena minutuloides (Camisano Vicentino),Hymenoptera,Andrenidae,Andrena,Italy,Camisano Vicentino,Continental,Pollinator
Helophilus trivittatus (Camisano Vicentino),Diptera,Syrphidae,Helophilus,Italy,Camisano Vicentino,Continental,Pollinator
Hylaeus cornutus (Camisano Vicentino),Hymenoptera,Colletidae,Hylaeus,Italy,Camisano Vicentino,Continental,Pollinator
Pipizella viduata (Camisano Vicentino),Diptera,Syrphidae,Pipizella,Italy,Camisano Vicentino,Continental,Pollinator
Sphecodes monilicornis (Camisano Vicentino),Hymenoptera,Halictidae,Sphecodes,Italy,Camisano Vicentino,Continental,Pollinator
Sphecodes rufiventris (Camisano Vicentino),Hymenoptera,Halictidae,Sphecodes,Italy,Camisano Vicentino,Continental,Pollinator
Melanostoma mellinum (Camisano Vicentino),Diptera,Syrphidae,Melanostoma,Italy,Camisano Vicentino,Continental,Pollinator
Lasioglossum medinai (Camisano Vicentino),Hymenoptera,Halictidae,Lasioglossum,Italy,Camisano Vicentino,Continental,Pollinator
Lasioglossum leucozonium (Camisano Vicentino),Hymenoptera,Halictidae,Lasioglossum,Italy,Camisano Vicentino,Continental,Pollinator
Lasioglossum nigripes (Camisano Vicentino),Hymenoptera,Halictidae,Lasioglossum,Italy,Camisano Vicentino,Continental,Pollinator
Megachile ericetorum (Camisano Vicentino),Hymenoptera,Megachilidae,Megachile,Italy,Camisano Vicentino,Continental,Pollinator
Paragus pecchiolii (Camisano Vicentino),Diptera,Syrphidae,Paragus,Italy,Camisano Vicentino,Continental,Pollinator
Bombus argillaceus (Camisano Vicentino),Hymenoptera,Apidae,Bombus,Italy,Camisano Vicentino,Continental,Pollinator
Andrena ovatula (Camisano Vicentino),Hymenoptera,Andrenidae,Andrena,Italy,Camisano Vicentino,Continental,Pollinator
Lasioglossum mesosclerum (Camisano Vicentino),Hymenoptera,Halictidae,Lasioglossum,Italy,Camisano Vicentino,Continental,Pollinator
Hoplitis tridentata (Camisano Vicentino),Hymenoptera,Megachilidae,Hoplitis,Italy,Camisano Vicentino,Continental,Pollinator
Lasioglossum angusticeps (Camisano Vicentino),Hymenoptera,Halictidae,Lasioglossum,Italy,Camisano Vicentino,Continental,Pollinator
Megachile centuncularis (Camisano Vicentino),Hymenoptera,Megachilidae,Megachile,Italy,Camisano Vicentino,Continental,Pollinator
Megachile pusilla (Camisano Vicentino),Hymenoptera,Megachilidae,Megachile,Italy,Camisano Vicentino,Continental,Pollinator
Osmia aurulenta (Camisano Vicentino),Hymenoptera,Megachilidae,Osmia,Italy,Camisano Vicentino,Continental,Pollinator
Anthidium florentinum (Camisano Vicentino),Hymenoptera,Megachilidae,Anthidium,Italy,Camisano Vicentino,Continental,Pollinator
Andrena wilkella (Camisano Vicentino),Hymenoptera,Andrenidae,Andrena,Italy,Camisano Vicentino,Continental,Pollinator
Eumerus amoenus (Camisano Vicentino),Diptera,Syrphidae,Eumerus,Italy,Camisano Vicentino,Continental,Pollinator
Heriades crenulata (Camisano Vicentino),Hymenoptera,Megachilidae,Heriades,Italy,Camisano Vicentino,Continental,Pollinator
Pasites maculatus (Camisano Vicentino),Hymenoptera,Apidae,Pasites,Italy,Camisano Vicentino,Continental,Pollinator
Andrena labialis (Camisano Vicentino),Hymenoptera,Andrenidae,Andrena,Italy,Camisano Vicentino,Continental,Pollinator
Andrena dorsata (Camisano Vicentino),Hymenoptera,Andrenidae,Andrena,Italy,Camisano Vicentino,Continental,Pollinator
Hylaeus punctulatissimus (Camisano Vicentino),Hymenoptera,Colletidae,Hylaeus,Italy,Camisano Vicentino,Continental,Pollinator
Lasioglossum lucidulum (Camisano Vicentino),Hymenoptera,Halictidae,Lasioglossum,Italy,Camisano Vicentino,Continental,Pollinator
Coelioxys echinatus (Camisano Vicentino),Hymenoptera,Megachilidae,Coelioxys,Italy,Camisano Vicentino,Continental,Pollinator
Lasioglossum minutissimum (Camisano Vicentino),Hymenoptera,Halictidae,Lasioglossum,Italy,Camisano Vicentino,Continental,Pollinator
Eupeodes corollae (Camisano Vicentino),Diptera,Syrphidae,Eupeodes,Italy,Camisano Vicentino,Continental,Pollinator
Heriades truncorum (Camisano Vicentino),Hymenoptera,Megachilidae,Heriades,Italy,Camisano Vicentino,Continental,Pollinator
Sphecodes longulus (Camisano Vicentino),Hymenoptera,Halictidae,Sphecodes,Italy,Camisano Vicentino,Continental,Pollinator
Macropis europaea (Camisano Vicentino),Hymenoptera,Melittidae,Macropis,Italy,Camisano Vicentino,Continental,Pollinator
Episyrphus balteatus (Camisano Vicentino),Diptera,Syrphidae,Episyrphus,Italy,Camisano Vicentino,Continental,Pollinator
Platycheirus fulviventris (Camisano Vicentino),Diptera,Syrphidae,Platycheirus,Italy,Camisano Vicentino,Continental,Pollinator
Nomada furva (Camisano Vicentino),Hymenoptera,Apidae,Nomada,Italy,Camisano Vicentino,Continental,Pollinator
Lasioglossum politum (Camisano Vicentino),Hymenoptera,Halictidae,Lasioglossum,Italy,Camisano Vicentino,Continental,Pollinator
Paragus haemorrhous (Camisano Vicentino),Diptera,Syrphidae,Paragus,Italy,Camisano Vicentino,Continental,Pollinator
Hylaeus leptocephalus (Camisano Vicentino),Hymenoptera,Colletidae,Hylaeus,Italy,Camisano Vicentino,Continental,Pollinator
Stelis signata (Camisano Vicentino),Hymenoptera,Megachilidae,Stelis,Italy,Camisano Vicentino,Continental,Pollinator
Eupeodes latifasciatus (Camisano Vicentino),Diptera,Syrphidae,Eupeodes,Italy,Camisano Vicentino,Continental,Pollinator
Andrena humilis (Camisano Vicentino),Hymenoptera,Andrenidae,Andrena,Italy,Camisano Vicentino,Continental,Pollinator
Paragus albifrons (Camisano Vicentino),Diptera,Syrphidae,Paragus,Italy,Camisano Vicentino,Continental,Pollinator
Eristalinus sepulchralis (Camisano Vicentino),Diptera,Syrphidae,Eristalinus,Italy,Camisano Vicentino,Continental,Pollinator
Philhelius pedissequus (Camisano Vicentino),Diptera,Syrphidae,Philhelius,Italy,Camisano Vicentino,Continental,Pollinator
Syrphus ribesii (Camisano Vicentino),Diptera,Syrphidae,Syrphus,Italy,Camisano Vicentino,Continental,Pollinator
Hoplitis leucomelana (Camisano Vicentino),Hymenoptera,Megachilidae,Hoplitis,Italy,Camisano Vicentino,Continental,Pollinator
Lasioglossum pauxillum (Camisano Vicentino),Hymenoptera,Halictidae,Lasioglossum,Italy,Camisano Vicentino,Continental,Pollinator
Andrena florea (Camisano Vicentino),Hymenoptera,Andrenidae,Andrena,Italy,Camisano Vicentino,Continental,Pollinator
Lasioglossum pygmaeum (Camisano Vicentino),Hymenoptera,Halictidae,Lasioglossum,Italy,Camisano Vicentino,Continental,Pollinator
Lasioglossum nitidulum (Camisano Vicentino),Hymenoptera,Halictidae,Lasioglossum,Italy,Camisano Vicentino,Continental,Pollinator
Coelioxys afer (Camisano Vicentino),Hymenoptera,Megachilidae,Coelioxys,Italy,Camisano Vicentino,Continental,Pollinator
Hylaeus variegatus (Camisano Vicentino),Hymenoptera,Colletidae,Hylaeus,Italy,Camisano Vicentino,Continental,Pollinator
Stelis punctulatissima (Camisano Vicentino),Hymenoptera,Megachilidae,Stelis,Italy,Camisano Vicentino,Continental,Pollinator
Sphecodes albilabris (Camisano Vicentino),Hymenoptera,Halictidae,Sphecodes,Italy,Camisano Vicentino,Continental,Pollinator
Neoascia podagrica (Camisano Vicentino),Diptera,Syrphidae,Neoascia,Italy,Camisano Vicentino,Continental,Pollinator
Eristalis nemorum (Camisano Vicentino),Diptera,Syrphidae,Eristalis,Italy,Camisano Vicentino,Continental,Pollinator
Stelis minuta (Camisano Vicentino),Hymenoptera,Megachilidae,Stelis,Italy,Camisano Vicentino,Continental,Pollinator
Hylaeus clypearis (Camisano Vicentino),Hymenoptera,Colletidae,Hylaeus,Italy,Camisano Vicentino,Continental,Pollinator
Dasysyrphus albostriatus (Camisano Vicentino),Diptera,Syrphidae,Dasysyrphus,Italy,Camisano Vicentino,Continental,Pollinator
Volucella zonaria (Camisano Vicentino),Diptera,Syrphidae,Volucella,Italy,Camisano Vicentino,Continental,Pollinator
Hylaeus gredleri (Camisano Vicentino),Hymenoptera,Colletidae,Hylaeus,Italy,Camisano Vicentino,Continental,Pollinator
Halictus langobardicus (Camisano Vicentino),Hymenoptera,Halictidae,Halictus,Italy,Camisano Vicentino,Continental,Pollinator
Sphaerophoria taeniata (Camisano Vicentino),Diptera,Syrphidae,Sphaerophoria,Italy,Camisano Vicentino,Continental,Pollinator
Halictus scabiosae (Borgoricco),Hymenoptera,Halictidae,Halictus,Italy,Borgoricco,Continental,Pollinator
Lasioglossum mesosclerum (Borgoricco),Hymenoptera,Halictidae,Lasioglossum,Italy,Borgoricco,Continental,Pollinator
Apis mellifera (Borgoricco),Hymenoptera,Apidae,Apis,Italy,Borgoricco,Continental,Pollinator
Bombus pascuorum (Borgoricco),Hymenoptera,Apidae,Bombus,Italy,Borgoricco,Continental,Pollinator
Halictus simplex (Borgoricco),Hymenoptera,Halictidae,Halictus,Italy,Borgoricco,Continental,Pollinator
Seladonia subaurata (Borgoricco),Hymenoptera,Halictidae,Seladonia,Italy,Borgoricco,Continental,Pollinator
Lasioglossum glabriusculum (Borgoricco),Hymenoptera,Halictidae,Lasioglossum,Italy,Borgoricco,Continental,Pollinator
Lasioglossum pauxillum (Borgoricco),Hymenoptera,Halictidae,Lasioglossum,Italy,Borgoricco,Continental,Pollinator
Sphaerophoria scripta (Borgoricco),Diptera,Syrphidae,Sphaerophoria,Italy,Borgoricco,Continental,Pollinator
Melanostoma mellinum (Borgoricco),Diptera,Syrphidae,Melanostoma,Italy,Borgoricco,Continental,Pollinator
Lasioglossum morio (Borgoricco),Hymenoptera,Halictidae,Lasioglossum,Italy,Borgoricco,Continental,Pollinator
Halictus compressus (Borgoricco),Hymenoptera,Halictidae,Halictus,Italy,Borgoricco,Continental,Pollinator
Halictus maculatus (Borgoricco),Hymenoptera,Halictidae,Halictus,Italy,Borgoricco,Continental,Pollinator
Andrena ovatula (Borgoricco),Hymenoptera,Andrenidae,Andrena,Italy,Borgoricco,Continental,Pollinator
Lasioglossum leucozonium (Borgoricco),Hymenoptera,Halictidae,Lasioglossum,Italy,Borgoricco,Continental,Pollinator
Lasioglossum malachurum (Borgoricco),Hymenoptera,Halictidae,Lasioglossum,Italy,Borgoricco,Continental,Pollinator
Lasioglossum medinai (Borgoricco),Hymenoptera,Halictidae,Lasioglossum,Italy,Borgoricco,Continental,Pollinator
Lasioglossum villosulum (Borgoricco),Hymenoptera,Halictidae,Lasioglossum,Italy,Borgoricco,Continental,Pollinator
Nomiapis diversipes (Borgoricco),Hymenoptera,Halictidae,Nomiapis,Italy,Borgoricco,Continental,Pollinator
Paragus tibialis (Borgoricco),Diptera,Syrphidae,Paragus,Italy,Borgoricco,Continental,Pollinator
Sphaerophoria rueppelli (Borgoricco),Diptera,Syrphidae,Sphaerophoria,Italy,Borgoricco,Continental,Pollinator
Episyrphus balteatus (Borgoricco),Diptera,Syrphidae,Episyrphus,Italy,Borgoricco,Continental,Pollinator
Bombus terrestris (Borgoricco),Hymenoptera,Apidae,Bombus,Italy,Borgoricco,Continental,Pollinator
Ceratina cyanea (Borgoricco),Hymenoptera,Apidae,Ceratina,Italy,Borgoricco,Continental,Pollinator
Lasioglossum discus (Borgoricco),Hymenoptera,Halictidae,Lasioglossum,Italy,Borgoricco,Continental,Pollinator
Andrena flavipes (Borgoricco),Hymenoptera,Andrenidae,Andrena,Italy,Borgoricco,Continental,Pollinator
Bombus argillaceus (Borgoricco),Hymenoptera,Apidae,Bombus,Italy,Borgoricco,Continental,Pollinator
Pasites maculatus (Borgoricco),Hymenoptera,Apidae,Pasites,Italy,Borgoricco,Continental,Pollinator
Heriades crenulata (Borgoricco),Hymenoptera,Megachilidae,Heriades,Italy,Borgoricco,Continental,Pollinator
Eristalis arbustorum (Borgoricco),Diptera,Syrphidae,Eristalis,Italy,Borgoricco,Continental,Pollinator
Eristalis tenax (Borgoricco),Diptera,Syrphidae,Eristalis,Italy,Borgoricco,Continental,Pollinator
Heriades truncorum (Borgoricco),Hymenoptera,Megachilidae,Heriades,Italy,Borgoricco,Continental,Pollinator
Lasioglossum lucidulum (Borgoricco),Hymenoptera,Halictidae,Lasioglossum,Italy,Borgoricco,Continental,Pollinator
Paragus haemorrhous (Borgoricco),Diptera,Syrphidae,Paragus,Italy,Borgoricco,Continental,Pollinator
Andrena minutula (Borgoricco),Hymenoptera,Andrenidae,Andrena,Italy,Borgoricco,Continental,Pollinator
Hylaeus gibbus (Borgoricco),Hymenoptera,Colletidae,Hylaeus,Italy,Borgoricco,Continental,Pollinator
Syritta pipiens (Borgoricco),Diptera,Syrphidae,Syritta,Italy,Borgoricco,Continental,Pollinator
Lasioglossum minutissimum (Borgoricco),Hymenoptera,Halictidae,Lasioglossum,Italy,Borgoricco,Continental,Pollinator
Hylaeus annularis (Borgoricco),Hymenoptera,Colletidae,Hylaeus,Italy,Borgoricco,Continental,Pollinator
Myathropa florea (Borgoricco),Diptera,Syrphidae,Myathropa,Italy,Borgoricco,Continental,Pollinator
Hylaeus imparilis (Borgoricco),Hymenoptera,Colletidae,Hylaeus,Italy,Borgoricco,Continental,Pollinator
Hylaeus punctatus (Borgoricco),Hymenoptera,Colletidae,Hylaeus,Italy,Borgoricco,Continental,Pollinator
Pipizella viduata (Borgoricco),Diptera,Syrphidae,Pipizella,Italy,Borgoricco,Continental,Pollinator
Lasioglossum zonulum (Borgoricco),Hymenoptera,Halictidae,Lasioglossum,Italy,Borgoricco,Continental,Pollinator
Sphecodes gibbus (Borgoricco),Hymenoptera,Halictidae,Sphecodes,Italy,Borgoricco,Continental,Pollinator
Andrena rosae (Borgoricco),Hymenoptera,Andrenidae,Andrena,Italy,Borgoricco,Continental,Pollinator
Eristalinus sepulchralis (Borgoricco),Diptera,Syrphidae,Eristalinus,Italy,Borgoricco,Continental,Pollinator
Lasioglossum nigripes (Borgoricco),Hymenoptera,Halictidae,Lasioglossum,Italy,Borgoricco,Continental,Pollinator
Megachile argentata (Borgoricco),Hymenoptera,Megachilidae,Megachile,Italy,Borgoricco,Continental,Pollinator
Helophilus trivittatus (Borgoricco),Diptera,Syrphidae,Helophilus,Italy,Borgoricco,Continental,Pollinator
Tetralonia salicariae (Borgoricco),Hymenoptera,Apidae,Tetralonia,Italy,Borgoricco,Continental,Pollinator
Ceratina cucurbitina (Borgoricco),Hymenoptera,Apidae,Ceratina,Italy,Borgoricco,Continental,Pollinator
Hylaeus angustatus (Borgoricco),Hymenoptera,Colletidae,Hylaeus,Italy,Borgoricco,Continental,Pollinator
Eucera clypeata (Borgoricco),Hymenoptera,Apidae,Eucera,Italy,Borgoricco,Continental,Pollinator
Osmia caerulescens (Borgoricco),Hymenoptera,Megachilidae,Osmia,Italy,Borgoricco,Continental,Pollinator
Lasioglossum angusticeps (Borgoricco),Hymenoptera,Halictidae,Lasioglossum,Italy,Borgoricco,Continental,Pollinator
Hylaeus communis (Borgoricco),Hymenoptera,Colletidae,Hylaeus,Italy,Borgoricco,Continental,Pollinator
Eristalinus taeniops (Borgoricco),Diptera,Syrphidae,Eristalinus,Italy,Borgoricco,Continental,Pollinator
Philhelius pedissequus (Borgoricco),Diptera,Syrphidae,Philhelius,Italy,Borgoricco,Continental,Pollinator
Paragus bicolor (Borgoricco),Diptera,Syrphidae,Paragus,Italy,Borgoricco,Continental,Pollinator
Eupeodes corollae (Borgoricco),Diptera,Syrphidae,Eupeodes,Italy,Borgoricco,Continental,Pollinator
Macropis europaea (Borgoricco),Hymenoptera,Melittidae,Macropis,Italy,Borgoricco,Continental,Pollinator
Eristalis nemorum (Borgoricco),Diptera,Syrphidae,Eristalis,Italy,Borgoricco,Continental,Pollinator
Sphecodes reticulatus (Borgoricco),Hymenoptera,Halictidae,Sphecodes,Italy,Borgoricco,Continental,Pollinator
Sphecodes ephippius (Borgoricco),Hymenoptera,Halictidae,Sphecodes,Italy,Borgoricco,Continental,Pollinator
Andrena humilis (Borgoricco),Hymenoptera,Andrenidae,Andrena,Italy,Borgoricco,Continental,Pollinator
Paragus pecchiolii (Borgoricco),Diptera,Syrphidae,Paragus,Italy,Borgoricco,Continental,Pollinator
Sphaerophoria taeniata (Borgoricco),Diptera,Syrphidae,Sphaerophoria,Italy,Borgoricco,Continental,Pollinator
Sphecodes pellucidus (Borgoricco),Hymenoptera,Halictidae,Sphecodes,Italy,Borgoricco,Continental,Pollinator
Lasioglossum calceatum (Borgoricco),Hymenoptera,Halictidae,Lasioglossum,Italy,Borgoricco,Continental,Pollinator
Sphecodes schenckii (Borgoricco),Hymenoptera,Halictidae,Sphecodes,Italy,Borgoricco,Continental,Pollinator
Heringia heringi (Borgoricco),Diptera,Syrphidae,Heringia,Italy,Borgoricco,Continental,Pollinator
Syrphus ribesii (Borgoricco),Diptera,Syrphidae,Syrphus,Italy,Borgoricco,Continental,Pollinator
Volucella zonaria (Borgoricco),Diptera,Syrphidae,Volucella,Italy,Borgoricco,Continental,Pollinator
Andrena dorsata (Borgoricco),Hymenoptera,Andrenidae,Andrena,Italy,Borgoricco,Continental,Pollinator
Anthidium oblongatum (Borgoricco),Hymenoptera,Megachilidae,Anthidium,Italy,Borgoricco,Continental,Pollinator
Merodon avidus (Borgoricco),Diptera,Syrphidae,Merodon,Italy,Borgoricco,Continental,Pollinator
Hoplitis leucomelana (Borgoricco),Hymenoptera,Megachilidae,Hoplitis,Italy,Borgoricco,Continental,Pollinator
Megachile melanopyga (Borgoricco),Hymenoptera,Megachilidae,Megachile,Italy,Borgoricco,Continental,Pollinator
Anthidium florentinum (Borgoricco),Hymenoptera,Megachilidae,Anthidium,Italy,Borgoricco,Continental,Pollinator
Eupeodes luniger (Borgoricco),Diptera,Syrphidae,Eupeodes,Italy,Borgoricco,Continental,Pollinator
Andrena minutuloides (Borgoricco),Hymenoptera,Andrenidae,Andrena,Italy,Borgoricco,Continental,Pollinator
Anthidiellum strigatum (Borgoricco),Hymenoptera,Megachilidae,Anthidiellum,Italy,Borgoricco,Continental,Pollinator
